,id,sensor_id,data,time_stamp
1567,1568,1,18.2,2021-11-20 08:15:25.157000
1568,1569,1,18.2,2021-11-20 08:38:10.349000
1569,1570,1,18.1,2021-11-20 09:03:23.706000
1570,1571,1,18.1,2021-11-20 09:30:28.334000
1571,1572,1,18.0,2021-11-20 10:05:40.411000
1572,1573,1,18.0,2021-11-20 10:28:44.620000
1573,1574,1,17.9,2021-11-20 10:55:17.843000
1574,1575,1,17.9,2021-11-20 11:37:05.229000
1575,1576,1,17.8,2021-11-20 12:07:40.794000
1576,1577,1,17.8,2021-11-20 12:31:08.854000
1577,1578,1,17.8,2021-11-20 13:01:20.326000
1578,1579,1,17.7,2021-11-20 13:24:47.468000
1579,1580,1,17.7,2021-11-20 13:49:42.470000
1580,1581,1,17.7,2021-11-20 14:40:41.178000
1581,1582,1,17.6,2021-11-20 15:12:38.054000
1582,1583,1,17.6,2021-11-20 15:39:48.326000
1583,1584,1,17.5,2021-11-20 16:08:34.402000
1584,1585,1,17.5,2021-11-20 16:34:31.394000
1585,1586,1,17.5,2021-11-20 17:03:45.466000
1586,1587,1,17.4,2021-11-20 17:31:10.088000
1587,1588,1,17.4,2021-11-20 17:56:54.302000
1588,1589,1,17.3,2021-11-20 18:28:29.637000
1589,1590,1,17.3,2021-11-20 18:52:20.901000
1590,1591,1,17.3,2021-11-20 19:15:48.926000
1591,1592,1,17.2,2021-11-20 19:38:46.087000
1592,1593,1,17.2,2021-11-20 20:09:24.002000
1593,1594,1,17.1,2021-11-20 20:47:51.542000
1594,1595,1,17.1,2021-11-20 21:12:13.014000
1595,1596,1,17.0,2021-11-20 21:38:16.736000
1596,1597,1,17.0,2021-11-20 22:02:06.498000
1597,1598,1,16.9,2021-11-20 22:37:50.144000
1598,1599,1,16.9,2021-11-20 23:02:09.302000
1599,1600,1,16.9,2021-11-20 23:25:08.429000
1600,1601,1,16.9,2021-11-20 23:47:15.479000
1601,1602,1,16.8,2021-11-21 00:09:18.078000
1602,1603,1,16.8,2021-11-21 00:37:02.999000
1603,1604,1,16.7,2021-11-21 01:01:16.892000
1604,1605,1,16.7,2021-11-21 01:35:40.947000
1605,1606,1,16.6,2021-11-21 02:30:24.878000
1606,1607,1,16.5,2021-11-21 02:53:11.816000
1607,1608,1,16.5,2021-11-21 03:18:21.463000
1608,1609,1,16.5,2021-11-21 03:41:27.080000
1609,1610,1,16.4,2021-11-21 04:07:02.317000
1610,1611,1,16.4,2021-11-21 04:31:58.920000
1611,1612,1,16.3,2021-11-21 04:59:15.041000
1612,1613,1,16.3,2021-11-21 05:24:26.968000
1613,1614,1,16.3,2021-11-21 05:50:03.725000
1614,1615,1,16.2,2021-11-21 06:14:25.883000
1615,1616,1,16.2,2021-11-21 06:37:24.678000
1616,1617,1,16.1,2021-11-21 07:00:49.192000
1617,1618,1,16.1,2021-11-21 07:24:00.609000
1618,1619,1,16.1,2021-11-21 07:48:16.133000
1619,1620,1,16.1,2021-11-21 08:13:52.739000
1620,1621,1,16.0,2021-11-21 08:38:10.044000
1621,1622,1,16.0,2021-11-21 09:00:46.038000
1622,1623,1,16.0,2021-11-21 09:24:23.898000
1623,1624,1,15.9,2021-11-21 09:54:42.930000
1624,1625,1,15.9,2021-11-21 10:23:42.665000
1625,1626,1,16.0,2021-11-21 10:50:16.104000
1626,1627,1,17.0,2021-11-21 11:13:13.561000
1627,1628,1,17.9,2021-11-21 11:35:27.441000
1628,1629,1,18.4,2021-11-21 12:07:12.200000
1629,1630,1,18.4,2021-11-21 12:29:41.680000
1630,1631,1,18.4,2021-11-21 12:51:20.484000
1631,1632,1,18.4,2021-11-21 13:13:47.573000
1632,1633,1,18.3,2021-11-21 13:46:01.899000
1633,1634,1,18.1,2021-11-21 14:09:03.997000
1634,1635,1,17.9,2021-11-21 14:35:46.243000
1635,1636,1,17.8,2021-11-21 15:01:51.352000
1636,1637,1,17.5,2021-11-21 15:55:34.643000
1637,1638,1,17.4,2021-11-21 16:25:11.278000
1638,1639,1,17.3,2021-11-21 16:51:25.644000
1639,1640,1,17.1,2021-11-21 17:25:17.688000
1640,1641,1,16.9,2021-11-21 18:02:58.113000
1641,1642,1,16.8,2021-11-21 18:36:47.964000
1642,1643,1,16.7,2021-11-21 19:08:26.261000
1643,1644,1,16.6,2021-11-21 19:33:11.505000
1644,1645,1,16.5,2021-11-21 20:07:04.448000
1645,1646,1,16.4,2021-11-21 20:41:12.163000
1646,1647,1,16.3,2021-11-21 21:09:52.812000
1647,1648,1,16.2,2021-11-21 21:32:36.819000
1648,1649,1,16.2,2021-11-21 21:55:22.488000
1649,1650,1,16.1,2021-11-21 22:41:55.633000
1650,1651,1,16.1,2021-11-21 23:07:11.064000
1651,1652,1,17.0,2021-11-21 23:31:42.856000
1652,1653,1,17.5,2021-11-21 23:56:49.851000
1653,1654,1,17.9,2021-11-22 00:18:30.928000
1654,1655,1,18.4,2021-11-22 00:43:55.619000
1655,1656,1,18.4,2021-11-22 01:05:15.653000
1656,1657,1,18.2,2021-11-22 01:39:27.773000
1657,1658,1,18.0,2021-11-22 02:01:10.440000
1658,1659,1,18.0,2021-11-22 02:27:29.386000
1659,1660,1,18.4,2021-11-22 03:02:10.283000
1660,1661,1,18.9,2021-11-22 03:27:33.664000
1661,1662,1,19.2,2021-11-22 03:55:51.879000
1662,1663,1,19.6,2021-11-22 04:21:53.049000
1663,1664,1,19.8,2021-11-22 04:46:58.304000
1664,1665,1,20.1,2021-11-22 05:11:44.942000
1665,1666,1,20.3,2021-11-22 05:35:45.105000
1666,1667,1,20.5,2021-11-22 05:58:54.769000
1667,1668,1,20.6,2021-11-22 06:24:36.628000
1668,1669,1,20.6,2021-11-22 06:48:54.943000
1669,1670,1,20.7,2021-11-22 07:13:58.085000
1670,1671,1,20.8,2021-11-22 07:40:05.447000
1671,1672,1,20.8,2021-11-22 08:05:24.919000
1672,1673,1,20.7,2021-11-22 08:29:25.471000
1673,1674,1,20.7,2021-11-22 08:52:40.243000
1674,1675,1,20.6,2021-11-22 09:22:12.470000
1675,1676,1,20.6,2021-11-22 09:45:11.176000
