id,sensor_id,data,time_stamp
5316,'7',14.0,'2021-10-28T18:38:37.397338+02'
5317,'7',13.8,'2021-10-28T18:59:33.466216+02'
5318,'7',13.5,'2021-10-28T19:20:59.310572+02'
5319,'7',13.5,'2021-10-28T19:43:04.356999+02'
5320,'7',13.4,'2021-10-28T20:05:01.470655+02'
5321,'7',13.2,'2021-10-28T20:27:26.924022+02'
5322,'7',13.2,'2021-10-28T20:48:47.356647+02'
5323,'7',13.1,'2021-10-28T21:10:32.977567+02'
5324,'7',13.0,'2021-10-28T21:31:23.395732+02'
5325,'7',12.8,'2021-10-28T21:53:17.68665+02'
5326,'7',12.7,'2021-10-28T22:15:59.316209+02'
5327,'7',12.4,'2021-10-28T22:36:57.029715+02'
5328,'7',12.5,'2021-10-28T22:57:42.000111+02'
5329,'7',12.5,'2021-10-28T23:19:09.350266+02'
5330,'7',12.4,'2021-10-28T23:41:22.345743+02'
5331,'7',12.2,'2021-10-29T00:03:46.286427+02'
5332,'7',12.1,'2021-10-29T00:25:18.816431+02'
5333,'7',12.1,'2021-10-29T00:46:57.740655+02'
5334,'7',11.9,'2021-10-29T01:07:54.88271+02'
5335,'7',11.9,'2021-10-29T01:29:08.610058+02'
5336,'7',11.8,'2021-10-29T01:51:19.47058+02'
5337,'7',11.7,'2021-10-29T02:13:40.598794+02'
5338,'7',11.6,'2021-10-29T02:34:54.286768+02'
5339,'7',11.4,'2021-10-29T02:55:49.601868+02'
5340,'7',11.2,'2021-10-29T03:16:34.566138+02'
5341,'7',11.0,'2021-10-29T03:39:15.971217+02'
5342,'7',10.9,'2021-10-29T04:01:14.414318+02'
5343,'7',10.8,'2021-10-29T04:24:04.03+02'
5344,'7',10.8,'2021-10-29T04:45:15.272275+02'
5345,'7',10.7,'2021-10-29T05:07:10.067588+02'
5346,'7',10.7,'2021-10-29T05:28:41.055221+02'
5347,'7',10.7,'2021-10-29T05:49:16.021833+02'
5348,'7',10.8,'2021-10-29T06:11:10.349505+02'
5349,'7',10.7,'2021-10-29T06:32:53.577407+02'
5350,'7',10.6,'2021-10-29T06:54:12.288014+02'
5351,'7',10.7,'2021-10-29T07:15:42.71327+02'
5352,'7',10.5,'2021-10-29T07:37:10.444097+02'
5353,'7',10.4,'2021-10-29T07:59:57.671062+02'
5354,'7',10.3,'2021-10-29T08:20:50.525722+02'
5355,'7',10.2,'2021-10-29T08:42:15.464232+02'
5356,'7',10.3,'2021-10-29T09:04:07.049286+02'
5357,'7',10.6,'2021-10-29T09:27:15.095778+02'
5358,'7',10.8,'2021-10-29T09:49:10.71384+02'
5359,'7',11.2,'2021-10-29T10:10:37.134525+02'
5360,'7',11.7,'2021-10-29T10:31:32.84621+02'
5361,'7',12.1,'2021-10-29T10:52:52.273025+02'
5362,'7',12.7,'2021-10-29T11:13:45.929132+02'
5363,'7',13.6,'2021-10-29T11:36:03.020434+02'
5364,'7',14.2,'2021-10-29T11:59:05.08703+02'
5365,'7',14.2,'2021-10-29T12:21:11.651496+02'
5366,'7',14.3,'2021-10-29T12:42:59.378374+02'
5367,'7',14.5,'2021-10-29T13:03:54.593967+02'
5368,'7',14.5,'2021-10-29T13:24:20.106095+02'
5369,'7',14.4,'2021-10-29T13:46:16.126443+02'
5370,'7',13.8,'2021-10-29T14:07:44.844109+02'
5371,'7',13.6,'2021-10-29T14:28:23.025935+02'
5372,'7',13.6,'2021-10-29T14:49:40.406026+02'
5373,'7',13.4,'2021-10-29T15:10:22.630906+02'
5374,'7',13.4,'2021-10-29T15:32:12.249365+02'
5375,'7',13.7,'2021-10-29T15:55:12.804365+02'
5376,'7',13.9,'2021-10-29T16:16:29.275315+02'
